Date,Month,type,Holiday_Name,Average of Temp,Average of total_precip,rain_avg_year,Average of Sun,sun_avg_year,number_of_visitors
1/28/2016,1,Yakiniku/Korean food,Normal_day,3.24,1.88,2.86,3.33,3.75,137
1/29/2016,1,Bar/Cocktail,Normal_day,3.15,23.62,2.83,0.84,3.8,392
1/29/2016,1,Cafe/Sweets,Normal_day,3.15,23.62,2.83,0.84,3.8,1059
1/29/2016,1,Creative cuisine,Normal_day,3.15,23.62,2.83,0.84,3.8,53
1/29/2016,1,Dining bar,Normal_day,3.15,23.62,2.83,0.84,3.8,600
1/29/2016,1,Italian/French,Normal_day,3.15,23.62,2.83,0.84,3.8,750
1/29/2016,1,Izakaya,Normal_day,3.15,23.62,2.83,0.84,3.8,2258
1/29/2016,1,Japanese food,Normal_day,3.15,23.62,2.83,0.84,3.8,523
1/29/2016,1,Okonomiyaki/Monja/Teppanyaki,Normal_day,3.15,23.62,2.83,0.84,3.8,66
1/29/2016,1,Other,Normal_day,3.15,23.62,2.83,0.84,3.8,147
1/29/2016,1,Western food,Normal_day,3.15,23.62,2.83,0.84,3.8,126
1/29/2016,1,Yakiniku/Korean food,Normal_day,3.15,23.62,2.83,0.84,3.8,167
1/30/2016,1,Bar/Cocktail,Normal_day,2.34,4.36,2.79,2.04,3.84,685
1/30/2016,1,Cafe/Sweets,Normal_day,2.34,4.36,2.79,2.04,3.84,1789
1/30/2016,1,Creative cuisine,Normal_day,2.34,4.36,2.79,2.04,3.84,56
1/30/2016,1,Dining bar,Normal_day,2.34,4.36,2.79,2.04,3.84,879
1/30/2016,1,Italian/French,Normal_day,2.34,4.36,2.79,2.04,3.84,805
1/30/2016,1,Izakaya,Normal_day,2.34,4.36,2.79,2.04,3.84,2160
1/30/2016,1,Japanese food,Normal_day,2.34,4.36,2.79,2.04,3.84,524
1/30/2016,1,Okonomiyaki/Monja/Teppanyaki,Normal_day,2.34,4.36,2.79,2.04,3.84,101
1/30/2016,1,Other,Normal_day,2.34,4.36,2.79,2.04,3.84,199
1/30/2016,1,Western food,Normal_day,2.34,4.36,2.79,2.04,3.84,166
1/30/2016,1,Yakiniku/Korean food,Normal_day,2.34,4.36,2.79,2.04,3.84,198
1/31/2016,1,Bar/Cocktail,Normal_day,2.25,0.86,2.74,5.06,3.88,382
1/31/2016,1,Cafe/Sweets,Normal_day,2.25,0.86,2.74,5.06,3.88,1407
1/31/2016,1,Creative cuisine,Normal_day,2.25,0.86,2.74,5.06,3.88,46
1/31/2016,1,Dining bar,Normal_day,2.25,0.86,2.74,5.06,3.88,659
1/31/2016,1,Italian/French,Normal_day,2.25,0.86,2.74,5.06,3.88,669
1/31/2016,1,Izakaya,Normal_day,2.25,0.86,2.74,5.06,3.88,1247
1/31/2016,1,Japanese food,Normal_day,2.25,0.86,2.74,5.06,3.88,216
1/31/2016,1,Okonomiyaki/Monja/Teppanyaki,Normal_day,2.25,0.86,2.74,5.06,3.88,28
1/31/2016,1,Other,Normal_day,2.25,0.86,2.74,5.06,3.88,132
1/31/2016,1,Western food,Normal_day,2.25,0.86,2.74,5.06,3.88,99
1/31/2016,1,Yakiniku/Korean food,Normal_day,2.25,0.86,2.74,5.06,3.88,122
2/1/2016,2,Bar/Cocktail,Normal_day,1.01,1.68,2.69,1.37,3.93,239
2/1/2016,2,Cafe/Sweets,Normal_day,1.01,1.68,2.69,1.37,3.93,826
2/1/2016,2,Creative cuisine,Normal_day,1.01,1.68,2.69,1.37,3.93,42
2/1/2016,2,Dining bar,Normal_day,1.01,1.68,2.69,1.37,3.93,450
2/1/2016,2,Italian/French,Normal_day,1.01,1.68,2.69,1.37,3.93,329
2/1/2016,2,Izakaya,Normal_day,1.01,1.68,2.69,1.37,3.93,1122
2/1/2016,2,Japanese food,Normal_day,1.01,1.68,2.69,1.37,3.93,294
2/1/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,1.01,1.68,2.69,1.37,3.93,36
2/1/2016,2,Other,Normal_day,1.01,1.68,2.69,1.37,3.93,172
2/1/2016,2,Western food,Normal_day,1.01,1.68,2.69,1.37,3.93,34
2/1/2016,2,Yakiniku/Korean food,Normal_day,1.01,1.68,2.69,1.37,3.93,125
2/2/2016,2,Bar/Cocktail,Normal_day,0.66,1.54,2.65,4.01,3.97,295
2/2/2016,2,Cafe/Sweets,Normal_day,0.66,1.54,2.65,4.01,3.97,1100
2/2/2016,2,Creative cuisine,Normal_day,0.66,1.54,2.65,4.01,3.97,27
2/2/2016,2,Dining bar,Normal_day,0.66,1.54,2.65,4.01,3.97,410
2/2/2016,2,Italian/French,Normal_day,0.66,1.54,2.65,4.01,3.97,615
2/2/2016,2,Izakaya,Normal_day,0.66,1.54,2.65,4.01,3.97,1245
2/2/2016,2,Japanese food,Normal_day,0.66,1.54,2.65,4.01,3.97,334
2/2/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,0.66,1.54,2.65,4.01,3.97,62
2/2/2016,2,Other,Normal_day,0.66,1.54,2.65,4.01,3.97,130
2/2/2016,2,Western food,Normal_day,0.66,1.54,2.65,4.01,3.97,113
2/2/2016,2,Yakiniku/Korean food,Normal_day,0.66,1.54,2.65,4.01,3.97,125
2/3/2016,2,Bar/Cocktail,Normal_day,0.69,0.57,2.61,4.92,4,352
2/3/2016,2,Cafe/Sweets,Normal_day,0.69,0.57,2.61,4.92,4,1109
2/3/2016,2,Creative cuisine,Normal_day,0.69,0.57,2.61,4.92,4,55
2/3/2016,2,Dining bar,Normal_day,0.69,0.57,2.61,4.92,4,462
2/3/2016,2,Italian/French,Normal_day,0.69,0.57,2.61,4.92,4,549
2/3/2016,2,Izakaya,Normal_day,0.69,0.57,2.61,4.92,4,1205
2/3/2016,2,Japanese food,Normal_day,0.69,0.57,2.61,4.92,4,426
2/3/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,0.69,0.57,2.61,4.92,4,44
2/3/2016,2,Other,Normal_day,0.69,0.57,2.61,4.92,4,256
2/3/2016,2,Western food,Normal_day,0.69,0.57,2.61,4.92,4,112
2/3/2016,2,Yakiniku/Korean food,Normal_day,0.69,0.57,2.61,4.92,4,117
2/4/2016,2,Bar/Cocktail,Normal_day,1.96,1.29,2.58,5.73,4.04,344
2/4/2016,2,Cafe/Sweets,Normal_day,1.96,1.29,2.58,5.73,4.04,1211
2/4/2016,2,Creative cuisine,Normal_day,1.96,1.29,2.58,5.73,4.04,68
2/4/2016,2,Dining bar,Normal_day,1.96,1.29,2.58,5.73,4.04,490
2/4/2016,2,Italian/French,Normal_day,1.96,1.29,2.58,5.73,4.04,629
2/4/2016,2,Izakaya,Normal_day,1.96,1.29,2.58,5.73,4.04,1358
2/4/2016,2,Japanese food,Normal_day,1.96,1.29,2.58,5.73,4.04,440
2/4/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,1.96,1.29,2.58,5.73,4.04,67
2/4/2016,2,Other,Normal_day,1.96,1.29,2.58,5.73,4.04,171
2/4/2016,2,Western food,Normal_day,1.96,1.29,2.58,5.73,4.04,144
2/4/2016,2,Yakiniku/Korean food,Normal_day,1.96,1.29,2.58,5.73,4.04,111
2/5/2016,2,Bar/Cocktail,Normal_day,2.75,1.87,2.56,5.12,4.07,421
2/5/2016,2,Cafe/Sweets,Normal_day,2.75,1.87,2.56,5.12,4.07,1282
2/5/2016,2,Creative cuisine,Normal_day,2.75,1.87,2.56,5.12,4.07,79
2/5/2016,2,Dining bar,Normal_day,2.75,1.87,2.56,5.12,4.07,733
2/5/2016,2,Italian/French,Normal_day,2.75,1.87,2.56,5.12,4.07,808
2/5/2016,2,Izakaya,Normal_day,2.75,1.87,2.56,5.12,4.07,2050
2/5/2016,2,Japanese food,Normal_day,2.75,1.87,2.56,5.12,4.07,542
2/5/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,2.75,1.87,2.56,5.12,4.07,89
2/5/2016,2,Other,Normal_day,2.75,1.87,2.56,5.12,4.07,213
2/5/2016,2,Western food,Normal_day,2.75,1.87,2.56,5.12,4.07,172
2/5/2016,2,Yakiniku/Korean food,Normal_day,2.75,1.87,2.56,5.12,4.07,210
2/6/2016,2,Bar/Cocktail,Normal_day,1.26,1.76,2.55,3.12,4.09,550
2/6/2016,2,Cafe/Sweets,Normal_day,1.26,1.76,2.55,3.12,4.09,1988
2/6/2016,2,Creative cuisine,Normal_day,1.26,1.76,2.55,3.12,4.09,65
2/6/2016,2,Dining bar,Normal_day,1.26,1.76,2.55,3.12,4.09,897
2/6/2016,2,Italian/French,Normal_day,1.26,1.76,2.55,3.12,4.09,916
2/6/2016,2,Izakaya,Normal_day,1.26,1.76,2.55,3.12,4.09,2141
2/6/2016,2,Japanese food,Normal_day,1.26,1.76,2.55,3.12,4.09,577
2/6/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,1.26,1.76,2.55,3.12,4.09,96
2/6/2016,2,Other,Normal_day,1.26,1.76,2.55,3.12,4.09,203
2/6/2016,2,Western food,Normal_day,1.26,1.76,2.55,3.12,4.09,141
2/6/2016,2,Yakiniku/Korean food,Normal_day,1.26,1.76,2.55,3.12,4.09,171
2/7/2016,2,Bar/Cocktail,Normal_day,0.03,1.48,2.56,5.75,4.12,392
2/7/2016,2,Cafe/Sweets,Normal_day,0.03,1.48,2.56,5.75,4.12,1590
2/7/2016,2,Creative cuisine,Normal_day,0.03,1.48,2.56,5.75,4.12,63
2/7/2016,2,Dining bar,Normal_day,0.03,1.48,2.56,5.75,4.12,626
2/7/2016,2,Italian/French,Normal_day,0.03,1.48,2.56,5.75,4.12,572
2/7/2016,2,Izakaya,Normal_day,0.03,1.48,2.56,5.75,4.12,1053
2/7/2016,2,Japanese food,Normal_day,0.03,1.48,2.56,5.75,4.12,230
2/7/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,0.03,1.48,2.56,5.75,4.12,45
2/7/2016,2,Other,Normal_day,0.03,1.48,2.56,5.75,4.12,187
2/7/2016,2,Western food,Normal_day,0.03,1.48,2.56,5.75,4.12,118
2/7/2016,2,Yakiniku/Korean food,Normal_day,0.03,1.48,2.56,5.75,4.12,86
2/8/2016,2,Bar/Cocktail,Normal_day,0.71,0.41,2.58,6.88,4.13,248
2/8/2016,2,Cafe/Sweets,Normal_day,0.71,0.41,2.58,6.88,4.13,875
2/8/2016,2,Creative cuisine,Normal_day,0.71,0.41,2.58,6.88,4.13,47
2/8/2016,2,Dining bar,Normal_day,0.71,0.41,2.58,6.88,4.13,347
2/8/2016,2,Italian/French,Normal_day,0.71,0.41,2.58,6.88,4.13,427
2/8/2016,2,Izakaya,Normal_day,0.71,0.41,2.58,6.88,4.13,1104
2/8/2016,2,Japanese food,Normal_day,0.71,0.41,2.58,6.88,4.13,304
2/8/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,0.71,0.41,2.58,6.88,4.13,82
2/8/2016,2,Other,Normal_day,0.71,0.41,2.58,6.88,4.13,152
2/8/2016,2,Western food,Normal_day,0.71,0.41,2.58,6.88,4.13,87
2/8/2016,2,Yakiniku/Korean food,Normal_day,0.71,0.41,2.58,6.88,4.13,161
2/9/2016,2,Bar/Cocktail,Normal_day,3.21,3.7,2.62,4.39,4.15,332
2/9/2016,2,Cafe/Sweets,Normal_day,3.21,3.7,2.62,4.39,4.15,1192
2/9/2016,2,Creative cuisine,Normal_day,3.21,3.7,2.62,4.39,4.15,48
2/9/2016,2,Dining bar,Normal_day,3.21,3.7,2.62,4.39,4.15,511
2/9/2016,2,Italian/French,Normal_day,3.21,3.7,2.62,4.39,4.15,614
2/9/2016,2,Izakaya,Normal_day,3.21,3.7,2.62,4.39,4.15,1253
2/9/2016,2,Japanese food,Normal_day,3.21,3.7,2.62,4.39,4.15,484
2/9/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,3.21,3.7,2.62,4.39,4.15,71
2/9/2016,2,Other,Normal_day,3.21,3.7,2.62,4.39,4.15,116
2/9/2016,2,Western food,Normal_day,3.21,3.7,2.62,4.39,4.15,117
2/9/2016,2,Yakiniku/Korean food,Normal_day,3.21,3.7,2.62,4.39,4.15,181
2/10/2016,2,Bar/Cocktail,Normal_day,2.34,1.28,2.68,6.14,4.16,425
2/10/2016,2,Cafe/Sweets,Normal_day,2.34,1.28,2.68,6.14,4.16,1219
2/10/2016,2,Creative cuisine,Normal_day,2.34,1.28,2.68,6.14,4.16,63
2/10/2016,2,Dining bar,Normal_day,2.34,1.28,2.68,6.14,4.16,681
2/10/2016,2,Italian/French,Normal_day,2.34,1.28,2.68,6.14,4.16,679
2/10/2016,2,Izakaya,Normal_day,2.34,1.28,2.68,6.14,4.16,2198
2/10/2016,2,Japanese food,Normal_day,2.34,1.28,2.68,6.14,4.16,500
2/10/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,2.34,1.28,2.68,6.14,4.16,76
2/10/2016,2,Other,Normal_day,2.34,1.28,2.68,6.14,4.16,218
2/10/2016,2,Western food,Normal_day,2.34,1.28,2.68,6.14,4.16,129
2/10/2016,2,Yakiniku/Korean food,Normal_day,2.34,1.28,2.68,6.14,4.16,220
2/11/2016,2,Bar/Cocktail,Foundation Day,2.65,0.06,2.76,7.77,4.17,500
2/11/2016,2,Cafe/Sweets,Foundation Day,2.65,0.06,2.76,7.77,4.17,2007
2/11/2016,2,Creative cuisine,Foundation Day,2.65,0.06,2.76,7.77,4.17,81
2/11/2016,2,Dining bar,Foundation Day,2.65,0.06,2.76,7.77,4.17,659
2/11/2016,2,Italian/French,Foundation Day,2.65,0.06,2.76,7.77,4.17,718
2/11/2016,2,Izakaya,Foundation Day,2.65,0.06,2.76,7.77,4.17,1254
2/11/2016,2,Japanese food,Foundation Day,2.65,0.06,2.76,7.77,4.17,420
2/11/2016,2,Okonomiyaki/Monja/Teppanyaki,Foundation Day,2.65,0.06,2.76,7.77,4.17,50
2/11/2016,2,Other,Foundation Day,2.65,0.06,2.76,7.77,4.17,194
2/11/2016,2,Western food,Foundation Day,2.65,0.06,2.76,7.77,4.17,149
2/11/2016,2,Yakiniku/Korean food,Foundation Day,2.65,0.06,2.76,7.77,4.17,141
2/12/2016,2,Bar/Cocktail,Normal_day,5.47,1.27,2.84,3.86,4.17,386
2/12/2016,2,Cafe/Sweets,Normal_day,5.47,1.27,2.84,3.86,4.17,1322
2/12/2016,2,Creative cuisine,Normal_day,5.47,1.27,2.84,3.86,4.17,72
2/12/2016,2,Dining bar,Normal_day,5.47,1.27,2.84,3.86,4.17,701
2/12/2016,2,Italian/French,Normal_day,5.47,1.27,2.84,3.86,4.17,672
2/12/2016,2,Izakaya,Normal_day,5.47,1.27,2.84,3.86,4.17,2038
2/12/2016,2,Japanese food,Normal_day,5.47,1.27,2.84,3.86,4.17,495
2/12/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,5.47,1.27,2.84,3.86,4.17,64
2/12/2016,2,Other,Normal_day,5.47,1.27,2.84,3.86,4.17,249
2/12/2016,2,Western food,Normal_day,5.47,1.27,2.84,3.86,4.17,168
2/12/2016,2,Yakiniku/Korean food,Normal_day,5.47,1.27,2.84,3.86,4.17,171
2/13/2016,2,Bar/Cocktail,Normal_day,9.89,16.71,2.92,1.14,4.18,571
2/13/2016,2,Cafe/Sweets,Normal_day,9.89,16.71,2.92,1.14,4.18,1932
2/13/2016,2,Creative cuisine,Normal_day,9.89,16.71,2.92,1.14,4.18,52
2/13/2016,2,Dining bar,Normal_day,9.89,16.71,2.92,1.14,4.18,887
2/13/2016,2,Italian/French,Normal_day,9.89,16.71,2.92,1.14,4.18,866
2/13/2016,2,Izakaya,Normal_day,9.89,16.71,2.92,1.14,4.18,2004
2/13/2016,2,Japanese food,Normal_day,9.89,16.71,2.92,1.14,4.18,547
2/13/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,9.89,16.71,2.92,1.14,4.18,112
2/13/2016,2,Other,Normal_day,9.89,16.71,2.92,1.14,4.18,236
2/13/2016,2,Western food,Normal_day,9.89,16.71,2.92,1.14,4.18,156
2/13/2016,2,Yakiniku/Korean food,Normal_day,9.89,16.71,2.92,1.14,4.18,157
2/14/2016,2,Bar/Cocktail,Normal_day,9.62,14.03,3.01,1.33,4.18,380
2/14/2016,2,Cafe/Sweets,Normal_day,9.62,14.03,3.01,1.33,4.18,1458
2/14/2016,2,Creative cuisine,Normal_day,9.62,14.03,3.01,1.33,4.18,56
2/14/2016,2,Dining bar,Normal_day,9.62,14.03,3.01,1.33,4.18,651
2/14/2016,2,Italian/French,Normal_day,9.62,14.03,3.01,1.33,4.18,568
2/14/2016,2,Izakaya,Normal_day,9.62,14.03,3.01,1.33,4.18,911
2/14/2016,2,Japanese food,Normal_day,9.62,14.03,3.01,1.33,4.18,247
2/14/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,9.62,14.03,3.01,1.33,4.18,13
2/14/2016,2,Other,Normal_day,9.62,14.03,3.01,1.33,4.18,181
2/14/2016,2,Western food,Normal_day,9.62,14.03,3.01,1.33,4.18,142
2/14/2016,2,Yakiniku/Korean food,Normal_day,9.62,14.03,3.01,1.33,4.18,99
2/15/2016,2,Bar/Cocktail,Normal_day,1.55,3.06,3.09,2.28,4.19,287
2/15/2016,2,Cafe/Sweets,Normal_day,1.55,3.06,3.09,2.28,4.19,647
2/15/2016,2,Creative cuisine,Normal_day,1.55,3.06,3.09,2.28,4.19,53
2/15/2016,2,Dining bar,Normal_day,1.55,3.06,3.09,2.28,4.19,565
2/15/2016,2,Italian/French,Normal_day,1.55,3.06,3.09,2.28,4.19,433
2/15/2016,2,Izakaya,Normal_day,1.55,3.06,3.09,2.28,4.19,1197
2/15/2016,2,Japanese food,Normal_day,1.55,3.06,3.09,2.28,4.19,293
2/15/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,1.55,3.06,3.09,2.28,4.19,59
2/15/2016,2,Other,Normal_day,1.55,3.06,3.09,2.28,4.19,177
2/15/2016,2,Western food,Normal_day,1.55,3.06,3.09,2.28,4.19,102
2/15/2016,2,Yakiniku/Korean food,Normal_day,1.55,3.06,3.09,2.28,4.19,148
2/16/2016,2,Bar/Cocktail,Normal_day,0.28,2.34,3.17,4.59,4.2,309
2/16/2016,2,Cafe/Sweets,Normal_day,0.28,2.34,3.17,4.59,4.2,1035
2/16/2016,2,Creative cuisine,Normal_day,0.28,2.34,3.17,4.59,4.2,24
2/16/2016,2,Dining bar,Normal_day,0.28,2.34,3.17,4.59,4.2,541
2/16/2016,2,Italian/French,Normal_day,0.28,2.34,3.17,4.59,4.2,623
2/16/2016,2,Izakaya,Normal_day,0.28,2.34,3.17,4.59,4.2,1234
2/16/2016,2,Japanese food,Normal_day,0.28,2.34,3.17,4.59,4.2,391
2/16/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,0.28,2.34,3.17,4.59,4.2,79
2/16/2016,2,Other,Normal_day,0.28,2.34,3.17,4.59,4.2,98
2/16/2016,2,Western food,Normal_day,0.28,2.34,3.17,4.59,4.2,133
2/16/2016,2,Yakiniku/Korean food,Normal_day,0.28,2.34,3.17,4.59,4.2,126
2/17/2016,2,Bar/Cocktail,Normal_day,1.26,2.59,3.23,3.92,4.22,306
2/17/2016,2,Cafe/Sweets,Normal_day,1.26,2.59,3.23,3.92,4.22,1209
2/17/2016,2,Creative cuisine,Normal_day,1.26,2.59,3.23,3.92,4.22,48
2/17/2016,2,Dining bar,Normal_day,1.26,2.59,3.23,3.92,4.22,545
2/17/2016,2,Italian/French,Normal_day,1.26,2.59,3.23,3.92,4.22,751
2/17/2016,2,Izakaya,Normal_day,1.26,2.59,3.23,3.92,4.22,1486
2/17/2016,2,Japanese food,Normal_day,1.26,2.59,3.23,3.92,4.22,451
2/17/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,1.26,2.59,3.23,3.92,4.22,38
2/17/2016,2,Other,Normal_day,1.26,2.59,3.23,3.92,4.22,157
2/17/2016,2,Western food,Normal_day,1.26,2.59,3.23,3.92,4.22,133
2/17/2016,2,Yakiniku/Korean food,Normal_day,1.26,2.59,3.23,3.92,4.22,125
2/18/2016,2,Bar/Cocktail,Normal_day,2.58,1.12,3.3,6.95,4.24,308
2/18/2016,2,Cafe/Sweets,Normal_day,2.58,1.12,3.3,6.95,4.24,1086
2/18/2016,2,Creative cuisine,Normal_day,2.58,1.12,3.3,6.95,4.24,82
2/18/2016,2,Dining bar,Normal_day,2.58,1.12,3.3,6.95,4.24,634
2/18/2016,2,Italian/French,Normal_day,2.58,1.12,3.3,6.95,4.24,678
2/18/2016,2,Izakaya,Normal_day,2.58,1.12,3.3,6.95,4.24,1562
2/18/2016,2,Japanese food,Normal_day,2.58,1.12,3.3,6.95,4.24,410
2/18/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,2.58,1.12,3.3,6.95,4.24,70
2/18/2016,2,Other,Normal_day,2.58,1.12,3.3,6.95,4.24,197
2/18/2016,2,Western food,Normal_day,2.58,1.12,3.3,6.95,4.24,121
2/18/2016,2,Yakiniku/Korean food,Normal_day,2.58,1.12,3.3,6.95,4.24,150
2/19/2016,2,Bar/Cocktail,Normal_day,5.75,2.33,3.35,5.44,4.26,422
2/19/2016,2,Cafe/Sweets,Normal_day,5.75,2.33,3.35,5.44,4.26,1343
2/19/2016,2,Creative cuisine,Normal_day,5.75,2.33,3.35,5.44,4.26,55
2/19/2016,2,Dining bar,Normal_day,5.75,2.33,3.35,5.44,4.26,728
2/19/2016,2,Italian/French,Normal_day,5.75,2.33,3.35,5.44,4.26,848
2/19/2016,2,Izakaya,Normal_day,5.75,2.33,3.35,5.44,4.26,2152
2/19/2016,2,Japanese food,Normal_day,5.75,2.33,3.35,5.44,4.26,569
2/19/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,5.75,2.33,3.35,5.44,4.26,85
2/19/2016,2,Other,Normal_day,5.75,2.33,3.35,5.44,4.26,224
2/19/2016,2,Western food,Normal_day,5.75,2.33,3.35,5.44,4.26,193
2/19/2016,2,Yakiniku/Korean food,Normal_day,5.75,2.33,3.35,5.44,4.26,209
2/20/2016,2,Bar/Cocktail,Normal_day,5.79,23.88,3.38,0.84,4.28,528
2/20/2016,2,Cafe/Sweets,Normal_day,5.79,23.88,3.38,0.84,4.28,1546
2/20/2016,2,Creative cuisine,Normal_day,5.79,23.88,3.38,0.84,4.28,40
2/20/2016,2,Dining bar,Normal_day,5.79,23.88,3.38,0.84,4.28,883
2/20/2016,2,Italian/French,Normal_day,5.79,23.88,3.38,0.84,4.28,750
2/20/2016,2,Izakaya,Normal_day,5.79,23.88,3.38,0.84,4.28,2007
2/20/2016,2,Japanese food,Normal_day,5.79,23.88,3.38,0.84,4.28,444
2/20/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,5.79,23.88,3.38,0.84,4.28,96
2/20/2016,2,Other,Normal_day,5.79,23.88,3.38,0.84,4.28,204
2/20/2016,2,Western food,Normal_day,5.79,23.88,3.38,0.84,4.28,162
2/20/2016,2,Yakiniku/Korean food,Normal_day,5.79,23.88,3.38,0.84,4.28,155
2/21/2016,2,Bar/Cocktail,Normal_day,4.56,2.9,3.41,4.74,4.3,395
2/21/2016,2,Cafe/Sweets,Normal_day,4.56,2.9,3.41,4.74,4.3,1643
2/21/2016,2,Creative cuisine,Normal_day,4.56,2.9,3.41,4.74,4.3,62
2/21/2016,2,Dining bar,Normal_day,4.56,2.9,3.41,4.74,4.3,681
2/21/2016,2,Italian/French,Normal_day,4.56,2.9,3.41,4.74,4.3,659
2/21/2016,2,Izakaya,Normal_day,4.56,2.9,3.41,4.74,4.3,1078
2/21/2016,2,Japanese food,Normal_day,4.56,2.9,3.41,4.74,4.3,237
2/21/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,4.56,2.9,3.41,4.74,4.3,23
2/21/2016,2,Other,Normal_day,4.56,2.9,3.41,4.74,4.3,144
2/21/2016,2,Western food,Normal_day,4.56,2.9,3.41,4.74,4.3,124
2/21/2016,2,Yakiniku/Korean food,Normal_day,4.56,2.9,3.41,4.74,4.3,53
2/22/2016,2,Bar/Cocktail,Normal_day,2.79,0.93,3.43,2.8,4.32,299
2/22/2016,2,Cafe/Sweets,Normal_day,2.79,0.93,3.43,2.8,4.32,839
2/22/2016,2,Creative cuisine,Normal_day,2.79,0.93,3.43,2.8,4.32,46
2/22/2016,2,Dining bar,Normal_day,2.79,0.93,3.43,2.8,4.32,458
2/22/2016,2,Italian/French,Normal_day,2.79,0.93,3.43,2.8,4.32,439
2/22/2016,2,Izakaya,Normal_day,2.79,0.93,3.43,2.8,4.32,1142
2/22/2016,2,Japanese food,Normal_day,2.79,0.93,3.43,2.8,4.32,243
2/22/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,2.79,0.93,3.43,2.8,4.32,56
2/22/2016,2,Other,Normal_day,2.79,0.93,3.43,2.8,4.32,151
2/22/2016,2,Western food,Normal_day,2.79,0.93,3.43,2.8,4.32,92
2/22/2016,2,Yakiniku/Korean food,Normal_day,2.79,0.93,3.43,2.8,4.32,124
2/23/2016,2,Bar/Cocktail,Normal_day,4.12,3.43,3.44,2.2,4.34,313
2/23/2016,2,Cafe/Sweets,Normal_day,4.12,3.43,3.44,2.2,4.34,1084
2/23/2016,2,Creative cuisine,Normal_day,4.12,3.43,3.44,2.2,4.34,30
2/23/2016,2,Dining bar,Normal_day,4.12,3.43,3.44,2.2,4.34,491
2/23/2016,2,Italian/French,Normal_day,4.12,3.43,3.44,2.2,4.34,622
2/23/2016,2,Izakaya,Normal_day,4.12,3.43,3.44,2.2,4.34,1525
2/23/2016,2,Japanese food,Normal_day,4.12,3.43,3.44,2.2,4.34,394
2/23/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,4.12,3.43,3.44,2.2,4.34,53
2/23/2016,2,Other,Normal_day,4.12,3.43,3.44,2.2,4.34,133
2/23/2016,2,Western food,Normal_day,4.12,3.43,3.44,2.2,4.34,123
2/23/2016,2,Yakiniku/Korean food,Normal_day,4.12,3.43,3.44,2.2,4.34,114
2/24/2016,2,Bar/Cocktail,Normal_day,1.09,1.03,3.45,3.83,4.36,363
2/24/2016,2,Cafe/Sweets,Normal_day,1.09,1.03,3.45,3.83,4.36,1103
2/24/2016,2,Creative cuisine,Normal_day,1.09,1.03,3.45,3.83,4.36,53
2/24/2016,2,Dining bar,Normal_day,1.09,1.03,3.45,3.83,4.36,518
2/24/2016,2,Italian/French,Normal_day,1.09,1.03,3.45,3.83,4.36,604
2/24/2016,2,Izakaya,Normal_day,1.09,1.03,3.45,3.83,4.36,1474
2/24/2016,2,Japanese food,Normal_day,1.09,1.03,3.45,3.83,4.36,368
2/24/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,1.09,1.03,3.45,3.83,4.36,38
2/24/2016,2,Other,Normal_day,1.09,1.03,3.45,3.83,4.36,122
2/24/2016,2,Western food,Normal_day,1.09,1.03,3.45,3.83,4.36,130
2/24/2016,2,Yakiniku/Korean food,Normal_day,1.09,1.03,3.45,3.83,4.36,161
2/25/2016,2,Bar/Cocktail,Normal_day,0,1.15,3.46,5.33,4.37,405
2/25/2016,2,Cafe/Sweets,Normal_day,0,1.15,3.46,5.33,4.37,1179
2/25/2016,2,Creative cuisine,Normal_day,0,1.15,3.46,5.33,4.37,57
2/25/2016,2,Dining bar,Normal_day,0,1.15,3.46,5.33,4.37,649
2/25/2016,2,Italian/French,Normal_day,0,1.15,3.46,5.33,4.37,682
2/25/2016,2,Izakaya,Normal_day,0,1.15,3.46,5.33,4.37,1636
2/25/2016,2,Japanese food,Normal_day,0,1.15,3.46,5.33,4.37,455
2/25/2016,2,Okonomiyaki/Monja/Teppanyaki,Normal_day,0,1.15,3.46,5.33,4.37,83
